Campaign_ID,Campaign_Name,Channel,Target_Segment,Impressions,Clicks,Conversions,Deposits,Revenue_USD,Start_Date,End_Date
C008,Instant Win Promo,Email,New Users,17390,9615,5088,262,38910.44,2025-06-03,2025-06-11
C001,Goal Galore,Email,Churned Users,33477,1323,1323,1323,25033.37,2025-06-29,2025-07-07
C007,Cashback Carnival,SMS,Churned Users,5112,432,432,432,1550.29,2025-06-30,2025-07-07
C019,Weekend Frenzy,Affiliate,High Rollers,42431,1270,1270,690,6114.97,2025-06-21,2025-07-02
C002,Deposit Doubler,Email,New Users,39399,6245,6245,2764,32909.98,2025-06-21,2025-06-30
C014,Bet & Chill,Social Media,High Rollers,45133,1893,1893,1893,10410.31,2025-06-21,2025-07-04
C018,VIP Reload,Push Notification,Returning Users,14200,6097,2449,2449,12982.29,2025-06-23,2025-07-04
C015,Mega Multiplier,Social Media,Churned Users,23992,7813,4813,1046,44059.23,2025-06-20,2025-06-27
C014,Instant Win Promo,SMS,New Users,31069,1202,1202,1202,46500.41,2025-06-13,2025-06-20
C019,Spin & Win,SMS,New Users,42788,3944,3944,2324,25500.41,2025-06-11,2025-06-23
C019,Bet & Chill,Affiliate,High Rollers,15057,5793,1676,1676,41634.83,2025-06-10,2025-06-22
C017,Deposit Doubler,Email,Casual Bettors,17712,6084,4825,991,34467.81,2025-06-03,2025-06-12
C019,Midweek Madness,Email,Churned Users,48490,6893,5394,1307,34761.11,2025-06-06,2025-06-15
C016,Comeback Offer,Social Media,Churned Users,20628,3263,3163,1988,19021.28,2025-06-13,2025-06-22
C020,Flash Bet Boost,Email,Churned Users,18082,5781,5506,5506,35257.9,2025-06-28,2025-07-05
C019,Goal Galore,SMS,Casual Bettors,17313,457,457,457,10546.81,2025-06-03,2025-06-10
C001,Spin & Win,Affiliate,Churned Users,41685,5331,5331,516,35121.37,2025-06-17,2025-06-28
C019,High Roller Heaven,Push Notification,Casual Bettors,45063,6497,3212,2197,31259.84,2025-06-15,2025-06-26
C007,Cashback Carnival,Social Media,Casual Bettors,6442,6442,3562,3562,44281.8,2025-06-09,2025-06-22
C011,Bet & Chill,Social Media,High Rollers,24296,8039,3533,3533,20994.38,2025-06-15,2025-06-29
C005,High Roller Heaven,Push Notification,Churned Users,39685,2861,2314,2314,45392.87,2025-06-19,2025-06-26
C017,Flash Bet Boost,SMS,Casual Bettors,11466,8045,7085,5749,27838.1,2025-06-04,2025-06-11
C011,Big Match Bonus,Social Media,Casual Bettors,9410,4904,4904,3291,46775.79,2025-06-22,2025-07-06
C008,Loyalty Bonus,Email,High Rollers,8606,3676,607,392,1150.23,2025-06-12,2025-06-21
C010,Early Bird Bonus,Email,Churned Users,35871,9740,4706,1902,3068.36,2025-06-22,2025-07-03
C012,Flash Bet Boost,Email,Returning Users,22964,6173,2952,2952,39879.24,2025-06-27,2025-07-07
C010,Weekend Frenzy,Affiliate,Casual Bettors,19079,685,685,452,39852.01,2025-06-05,2025-06-16
C013,Comeback Offer,Push Notification,New Users,13098,920,920,920,10988.55,2025-06-15,2025-06-28
C018,Welcome Bonus,SMS,High Rollers,12843,8787,4511,4511,49581.0,2025-06-26,2025-07-09
C010,Instant Win Promo,Email,High Rollers,9556,1158,1152,1152,35256.35,2025-06-19,2025-07-02
C019,Bet & Chill,Email,High Rollers,27326,3147,2517,2517,18619.23,2025-06-12,2025-06-24
C020,Loyalty Bonus,Affiliate,Churned Users,38388,4795,4795,2110,27708.51,2025-06-22,2025-06-29
C017,Deposit Doubler,Email,Returning Users,10814,5623,1518,1518,7469.19,2025-06-29,2025-07-07
C020,Midweek Madness,Affiliate,New Users,17194,1320,1320,1320,32260.37,2025-06-16,2025-06-23
C016,Refer & Earn,Push Notification,High Rollers,3942,3739,2575,2575,9876.19,2025-06-03,2025-06-14
C005,High Roller Heaven,Social Media,Casual Bettors,27405,3995,3995,2151,45318.68,2025-06-07,2025-06-18
C003,Weekend Frenzy,Email,Returning Users,33244,6824,4810,1734,7299.07,2025-06-24,2025-07-01
C015,Flash Bet Boost,Email,Returning Users,38655,9963,222,222,30883.16,2025-06-16,2025-06-25
C002,Loyalty Bonus,Push Notification,High Rollers,35571,2376,324,324,35979.32,2025-06-11,2025-06-21
C013,Refer & Earn,Social Media,New Users,49392,2517,2517,2517,20399.48,2025-06-16,2025-06-25
C008,Spin & Win,Affiliate,High Rollers,24808,2881,2881,2881,15327.43,2025-06-30,2025-07-13
C017,Refer & Earn,Social Media,New Users,30587,1668,1668,311,44499.36,2025-06-19,2025-06-27
C004,Mega Multiplier,Email,High Rollers,37944,5121,425,264,15287.54,2025-06-05,2025-06-17
C019,Flash Bet Boost,Push Notification,High Rollers,42759,7585,2896,2896,47570.2,2025-06-22,2025-06-29
C009,Comeback Offer,SMS,High Rollers,49196,3615,3615,3441,18521.69,2025-06-16,2025-06-28
C015,Goal Galore,Push Notification,Churned Users,43986,4602,3505,3505,22005.04,2025-06-15,2025-06-24
C009,Welcome Bonus,Affiliate,High Rollers,19417,1734,1734,1734,25207.57,2025-06-19,2025-06-28
C009,Lucky Draw,Affiliate,Returning Users,2143,2143,2143,2143,26768.42,2025-06-05,2025-06-15
C014,Weekend Frenzy,Email,Casual Bettors,37070,9052,7104,639,14593.33,2025-06-20,2025-06-28
C016,Flash Bet Boost,Push Notification,Casual Bettors,11676,2602,1305,933,34200.78,2025-06-23,2025-07-04
C017,Weekend Frenzy,SMS,High Rollers,47491,1577,1577,1577,15153.5,2025-06-27,2025-07-07
C013,VIP Reload,Push Notification,Churned Users,28398,2667,2667,1725,33818.65,2025-06-29,2025-07-06
C009,Spin & Win,Affiliate,High Rollers,5487,1440,1440,1440,17071.64,2025-06-11,2025-06-23
C015,Lucky Draw,Push Notification,High Rollers,24446,7611,837,837,42448.32,2025-06-27,2025-07-09
C007,Mega Multiplier,Email,New Users,45806,6137,550,550,15011.42,2025-06-11,2025-06-25
C001,Comeback Offer,Affiliate,Returning Users,26450,1228,1228,1228,30921.35,2025-06-19,2025-07-03
C001,Bet & Chill,Push Notification,New Users,41599,9499,2232,2232,41552.44,2025-06-14,2025-06-21
C005,Big Match Bonus,Push Notification,Casual Bettors,15255,1465,1465,1465,9465.95,2025-06-11,2025-06-25
C009,Instant Win Promo,Email,Churned Users,25790,5779,552,552,5437.16,2025-06-15,2025-06-25
C012,Comeback Offer,Email,New Users,12084,1656,775,775,7497.23,2025-06-08,2025-06-21
C006,Comeback Offer,Push Notification,Returning Users,2287,2287,2287,2287,11746.37,2025-06-04,2025-06-11
C013,Deposit Doubler,SMS,Returning Users,14484,3865,3865,1392,29090.1,2025-06-20,2025-06-27
C008,Cashback Carnival,Affiliate,Returning Users,29886,3486,3486,3486,26917.32,2025-06-28,2025-07-09
C015,High Roller Heaven,Push Notification,Casual Bettors,46864,4969,992,992,48629.52,2025-06-24,2025-07-04
C006,Midweek Madness,Email,New Users,29391,6268,2515,2515,16181.65,2025-06-04,2025-06-16
C006,Goal Galore,Affiliate,Returning Users,45142,4314,1184,1184,1441.9,2025-06-11,2025-06-22
C004,Midweek Madness,Email,Casual Bettors,14705,9633,3088,3088,19739.04,2025-06-19,2025-06-27
C011,Weekend Frenzy,Affiliate,Churned Users,13066,1886,1886,1886,44308.65,2025-06-16,2025-06-30
C018,Flash Bet Boost,Push Notification,High Rollers,2033,2033,2033,2033,46388.81,2025-06-29,2025-07-09
C003,High Roller Heaven,Social Media,Churned Users,28115,7804,3328,3328,2786.66,2025-06-24,2025-07-03
C003,Deposit Doubler,Social Media,New Users,2351,2351,2351,2351,37120.61,2025-06-27,2025-07-10
C012,Welcome Bonus,Affiliate,Churned Users,43155,1003,1003,1003,6992.25,2025-06-19,2025-06-29
C006,Goal Galore,Email,Casual Bettors,36467,5514,147,147,25360.1,2025-06-14,2025-06-21
C006,Spin & Win,Email,New Users,21153,3968,3968,3968,48992.6,2025-06-25,2025-07-06
C008,VIP Reload,Email,Returning Users,49279,287,287,287,37334.21,2025-06-20,2025-07-03
C015,Big Match Bonus,Push Notification,Casual Bettors,22766,6161,1402,1402,45497.65,2025-06-18,2025-07-01
C018,Bet & Chill,Affiliate,New Users,40873,8730,4112,2348,9402.75,2025-06-19,2025-06-30
C020,Flash Bet Boost,Push Notification,New Users,31179,9527,7207,1160,2679.4,2025-06-21,2025-06-30
C016,VIP Reload,Social Media,Casual Bettors,34263,8719,985,323,30893.83,2025-06-20,2025-07-04
C006,Early Bird Bonus,Social Media,Churned Users,25334,9592,7238,6555,24275.2,2025-06-05,2025-06-15
C017,Comeback Offer,Email,Churned Users,23794,2902,2197,2197,19393.57,2025-06-22,2025-06-29
C009,Mega Multiplier,Email,Returning Users,2537,588,588,588,22968.33,2025-06-27,2025-07-04
C019,High Roller Heaven,Affiliate,New Users,39824,2343,2343,2343,8695.2,2025-06-26,2025-07-05
C018,Late Night Thrill,Social Media,Churned Users,5805,2447,2447,499,31435.7,2025-06-16,2025-06-23
C005,Weekend Frenzy,Affiliate,New Users,32535,7956,958,958,43371.83,2025-06-20,2025-06-28
C006,Deposit Doubler,Social Media,Churned Users,20752,2540,2178,70,23559.2,2025-06-21,2025-07-02
C012,Cashback Carnival,SMS,Casual Bettors,9190,3778,3778,3092,6115.36,2025-06-10,2025-06-19
C011,Late Night Thrill,Affiliate,Casual Bettors,10079,2223,2223,2223,45985.65,2025-06-15,2025-06-24
C016,Refer & Earn,SMS,Churned Users,25212,9445,4406,2423,3304.65,2025-06-30,2025-07-07
C020,Spin & Win,Push Notification,Casual Bettors,44328,5312,2347,374,39664.44,2025-06-18,2025-07-01
C017,Comeback Offer,Social Media,New Users,7286,7286,5349,4733,30192.44,2025-06-21,2025-07-04
C020,High Roller Heaven,SMS,Casual Bettors,24476,5795,3585,3104,29094.26,2025-06-19,2025-06-30
C009,Deposit Doubler,Push Notification,Returning Users,40217,2201,2201,2201,31888.34,2025-06-01,2025-06-12
C001,High Roller Heaven,Affiliate,Churned Users,26362,4712,4712,4361,38649.5,2025-06-05,2025-06-16
C003,Comeback Offer,SMS,Returning Users,9933,127,127,127,45310.02,2025-06-02,2025-06-11
C009,VIP Reload,SMS,Casual Bettors,41681,2326,2326,2326,48327.79,2025-06-29,2025-07-07
C019,Bet & Chill,Push Notification,Churned Users,25848,8942,455,455,13176.06,2025-06-21,2025-06-30
C013,Early Bird Bonus,SMS,Churned Users,48505,1455,1455,1455,22810.22,2025-06-17,2025-06-25
C014,Big Match Bonus,Push Notification,New Users,37208,9002,2865,2865,10455.23,2025-06-02,2025-06-12
C020,Lucky Draw,Social Media,New Users,1187,1187,1187,1187,10269.05,2025-06-04,2025-06-13
C019,Cashback Carnival,Social Media,Casual Bettors,28545,2984,2984,2984,49565.1,2025-06-05,2025-06-16
C007,Cashback Carnival,Social Media,New Users,14540,3258,3258,3258,36888.73,2025-06-05,2025-06-12
C004,Refer & Earn,SMS,New Users,20785,2411,503,503,38529.33,2025-06-27,2025-07-11
C012,Spin & Win,SMS,Returning Users,23689,4101,689,689,40147.25,2025-06-05,2025-06-15
C014,Bet & Chill,Email,Returning Users,1849,1849,1849,1849,19039.93,2025-06-17,2025-06-25
C002,Spin & Win,Email,Returning Users,4644,661,661,661,3123.02,2025-06-01,2025-06-14
C001,Deposit Doubler,Push Notification,Casual Bettors,7713,785,785,785,47275.05,2025-06-07,2025-06-18
C018,Midweek Madness,SMS,Churned Users,40668,7397,4216,3471,42792.74,2025-06-06,2025-06-13
C020,Lucky Draw,Push Notification,High Rollers,17054,2829,1868,1852,47393.31,2025-06-09,2025-06-16
C008,Mega Multiplier,Affiliate,Casual Bettors,8315,4645,1851,1851,16493.78,2025-06-14,2025-06-27
C003,Welcome Bonus,SMS,Churned Users,12251,741,741,741,30530.46,2025-06-01,2025-06-10
C006,High Roller Heaven,Affiliate,New Users,30865,3168,3168,3168,494.37,2025-06-30,2025-07-07
C013,Early Bird Bonus,SMS,Casual Bettors,15896,1298,1298,1298,47721.97,2025-06-26,2025-07-04
C009,Comeback Offer,Social Media,Churned Users,41720,4551,1060,1060,24718.25,2025-06-29,2025-07-12
C009,Bet & Chill,Push Notification,Casual Bettors,47161,3744,416,416,20816.66,2025-06-07,2025-06-20
C020,Goal Galore,Email,New Users,2299,2299,2299,2299,31105.26,2025-06-01,2025-06-09
C009,Early Bird Bonus,Social Media,New Users,49194,939,939,939,22132.83,2025-06-04,2025-06-11
C015,Spin & Win,Email,Casual Bettors,41823,4600,1650,1650,3695.76,2025-06-10,2025-06-24
C013,Early Bird Bonus,SMS,Casual Bettors,6083,6083,6083,4271,5809.5,2025-06-22,2025-06-29
C016,VIP Reload,Affiliate,High Rollers,34232,541,541,541,9668.74,2025-06-17,2025-07-01
C002,Weekend Frenzy,Affiliate,Returning Users,47038,4055,4055,4055,8980.45,2025-06-18,2025-06-26
C014,Instant Win Promo,Social Media,Churned Users,9994,5800,1419,1419,41346.5,2025-06-30,2025-07-11
C006,Mega Multiplier,Email,New Users,5322,5322,2022,2022,4080.06,2025-06-24,2025-07-06
C002,Spin & Win,Push Notification,New Users,12551,8947,1625,1625,39430.86,2025-06-29,2025-07-11
C008,Flash Bet Boost,Push Notification,Churned Users,5824,1242,1205,886,270.77,2025-06-18,2025-06-28
C004,Bet & Chill,Push Notification,Casual Bettors,20571,2185,2185,2185,2746.16,2025-06-09,2025-06-16
C014,Bet & Chill,Email,High Rollers,27936,9124,7020,1330,19652.94,2025-06-01,2025-06-08
C011,Goal Galore,Affiliate,Churned Users,5156,2590,2590,2590,9021.65,2025-06-08,2025-06-22
C014,Big Match Bonus,Affiliate,Casual Bettors,14230,9675,1798,1798,45396.44,2025-06-25,2025-07-08
C012,Lucky Draw,Social Media,New Users,8121,8121,5657,244,3594.94,2025-06-11,2025-06-24
C016,Mega Multiplier,Email,Casual Bettors,14674,297,297,297,47456.66,2025-06-28,2025-07-07
C006,Cashback Carnival,SMS,Returning Users,45297,5014,3303,3303,43434.68,2025-06-04,2025-06-13
C020,Spin & Win,SMS,High Rollers,25606,7317,6251,3396,30118.66,2025-06-09,2025-06-16
C001,Goal Galore,Push Notification,Returning Users,11514,4580,2703,2472,43047.92,2025-06-22,2025-06-30
C012,Late Night Thrill,Affiliate,Returning Users,7983,2555,2555,2555,12534.72,2025-06-01,2025-06-12
C007,Spin & Win,Affiliate,Casual Bettors,11159,9473,5556,2001,15425.36,2025-06-20,2025-06-30
C008,Early Bird Bonus,Email,Casual Bettors,1327,1327,1327,1327,17490.31,2025-06-24,2025-07-01
C009,Instant Win Promo,Email,Churned Users,35107,1887,1887,1887,48514.3,2025-06-11,2025-06-24
C002,Welcome Bonus,Social Media,New Users,1389,1389,1389,1389,18857.66,2025-06-09,2025-06-19
C017,Goal Galore,Email,High Rollers,8031,8031,4263,4263,45998.85,2025-06-07,2025-06-15
C020,Cashback Carnival,Social Media,Returning Users,30390,7339,4580,2373,16690.87,2025-06-27,2025-07-09
C013,High Roller Heaven,Push Notification,Casual Bettors,32288,2120,2120,2120,24113.62,2025-06-09,2025-06-23
C005,Goal Galore,Push Notification,New Users,5800,5800,2406,266,14347.3,2025-06-29,2025-07-08
C010,Loyalty Bonus,Affiliate,Churned Users,43788,6149,1404,1404,38209.59,2025-06-27,2025-07-06
C012,Big Match Bonus,Affiliate,Casual Bettors,9625,2593,2045,2045,6687.01,2025-06-26,2025-07-05
C017,Deposit Doubler,Affiliate,Churned Users,4333,4333,4333,125,2392.95,2025-06-09,2025-06-23
C006,Lucky Draw,SMS,Casual Bettors,30142,4424,3763,3763,16329.74,2025-06-01,2025-06-15
C003,Loyalty Bonus,Social Media,High Rollers,23381,6944,6944,1405,23871.0,2025-06-21,2025-07-02
C015,Loyalty Bonus,Push Notification,Returning Users,32420,2961,2961,1688,47367.47,2025-06-12,2025-06-24
C007,Instant Win Promo,Social Media,Churned Users,21716,816,816,816,28980.98,2025-06-14,2025-06-27
C006,Spin & Win,SMS,Churned Users,46280,9815,6461,1374,8320.37,2025-06-05,2025-06-19
C004,Refer & Earn,SMS,Churned Users,29183,9536,3808,3808,34290.31,2025-06-17,2025-06-30
C019,Cashback Carnival,Push Notification,Casual Bettors,25114,9125,3677,3677,28536.09,2025-06-15,2025-06-23
C005,Flash Bet Boost,Push Notification,Churned Users,28374,7735,4908,3426,37608.2,2025-06-29,2025-07-11
C003,Loyalty Bonus,Affiliate,Casual Bettors,1682,1261,1261,1261,11971.32,2025-06-23,2025-07-02
C009,Lucky Draw,SMS,Casual Bettors,7386,1723,1723,1723,40468.29,2025-06-21,2025-06-28
C006,Weekend Frenzy,Affiliate,High Rollers,47208,7927,4862,2552,10179.46,2025-06-19,2025-06-29
C013,Lucky Draw,Push Notification,Casual Bettors,13751,605,605,605,11478.73,2025-06-10,2025-06-20
C020,Refer & Earn,SMS,New Users,48790,604,604,604,26149.9,2025-06-08,2025-06-19
C004,Instant Win Promo,SMS,Churned Users,13195,414,414,414,16375.17,2025-06-30,2025-07-07
C002,Mega Multiplier,Email,Returning Users,33829,3741,3741,3741,2830.88,2025-06-26,2025-07-04
C004,Bet & Chill,SMS,Churned Users,30915,6052,911,911,39112.5,2025-06-27,2025-07-04
C008,Late Night Thrill,Affiliate,New Users,2540,1859,1223,1223,34191.2,2025-06-11,2025-06-19
C013,Loyalty Bonus,Email,Casual Bettors,4375,4375,871,871,35037.58,2025-06-29,2025-07-09
C010,Refer & Earn,SMS,High Rollers,11650,5953,5953,2760,23077.28,2025-06-05,2025-06-19
C018,Cashback Carnival,Email,Casual Bettors,20025,5512,4454,4454,31265.26,2025-06-29,2025-07-10
C009,Mega Multiplier,SMS,High Rollers,42291,3792,3792,2622,2949.52,2025-06-11,2025-06-23
C001,Refer & Earn,Social Media,Returning Users,29485,7675,7189,1133,1538.43,2025-06-10,2025-06-21
C013,Deposit Doubler,Affiliate,Churned Users,32872,7139,6642,3555,32149.39,2025-06-11,2025-06-25
C018,Spin & Win,Affiliate,Casual Bettors,16849,4602,4602,1783,47462.03,2025-06-15,2025-06-23
C015,Big Match Bonus,Email,High Rollers,12008,4909,576,576,2936.26,2025-06-21,2025-06-30
C002,Big Match Bonus,Social Media,High Rollers,34443,6067,2497,2497,14063.39,2025-06-07,2025-06-15
C011,Flash Bet Boost,Email,New Users,25731,1764,1764,1764,11905.08,2025-06-22,2025-07-04
C014,Bet & Chill,Email,New Users,13274,5098,2960,438,21129.29,2025-06-20,2025-06-28
C015,Big Match Bonus,Push Notification,Churned Users,1789,1789,1789,1789,37314.51,2025-06-16,2025-06-30
C014,Cashback Carnival,Email,High Rollers,36498,9368,7261,2099,42742.89,2025-06-16,2025-06-24
C016,Spin & Win,SMS,Returning Users,14675,5792,5792,5792,13574.87,2025-06-02,2025-06-14
C015,Midweek Madness,Push Notification,High Rollers,9068,2055,2055,2055,22027.75,2025-06-18,2025-06-27
C019,Weekend Frenzy,Push Notification,High Rollers,37173,119,119,119,13139.38,2025-06-08,2025-06-22
C009,Welcome Bonus,Email,Casual Bettors,49591,9975,4846,116,46330.89,2025-06-24,2025-07-07
C005,Early Bird Bonus,Push Notification,Casual Bettors,11622,291,291,291,7517.32,2025-06-22,2025-07-03
C005,Cashback Carnival,Affiliate,New Users,44275,6884,6884,3231,44246.47,2025-06-01,2025-06-12
C011,Spin & Win,Push Notification,Casual Bettors,40334,1119,1119,1119,46923.76,2025-06-12,2025-06-21
C020,VIP Reload,Push Notification,High Rollers,15547,6232,4764,2997,7414.39,2025-06-06,2025-06-20
C004,Loyalty Bonus,SMS,Casual Bettors,19740,418,418,418,33865.58,2025-06-19,2025-06-30
C020,Cashback Carnival,Affiliate,New Users,36089,5764,561,561,11161.93,2025-06-21,2025-06-28
C018,Comeback Offer,Push Notification,Churned Users,47788,689,689,689,43294.39,2025-06-14,2025-06-26
C003,Cashback Carnival,SMS,Returning Users,27469,3037,3037,1438,33671.19,2025-06-15,2025-06-23
C004,Comeback Offer,Affiliate,High Rollers,10897,3006,3006,3006,19594.54,2025-06-28,2025-07-05
C014,Flash Bet Boost,Push Notification,Returning Users,41499,3323,3323,3323,25072.92,2025-06-24,2025-07-05
C007,Instant Win Promo,Email,Churned Users,31273,922,922,922,1059.48,2025-06-28,2025-07-07
C008,VIP Reload,Push Notification,High Rollers,49896,834,834,692,29618.85,2025-06-28,2025-07-05
C016,Instant Win Promo,Affiliate,Returning Users,31736,5061,2850,143,30784.72,2025-06-06,2025-06-16
C020,Goal Galore,Push Notification,Churned Users,31279,1801,198,198,37132.95,2025-06-06,2025-06-13
C015,Weekend Frenzy,Affiliate,High Rollers,19072,7816,1134,1134,11650.4,2025-06-18,2025-06-29
C007,Late Night Thrill,Email,Churned Users,9633,7228,4106,142,8582.56,2025-06-27,2025-07-07
C017,Mega Multiplier,Push Notification,High Rollers,23347,3602,1257,1257,36983.94,2025-06-10,2025-06-23
C012,Spin & Win,Affiliate,High Rollers,11577,1385,1385,1385,34516.45,2025-06-26,2025-07-10
C018,Welcome Bonus,SMS,Churned Users,46023,7247,1794,1794,23794.21,2025-06-30,2025-07-13
C014,Refer & Earn,Push Notification,New Users,33359,9616,4700,2348,46565.09,2025-06-29,2025-07-07
C015,Refer & Earn,Email,Returning Users,15079,1466,1175,610,40270.76,2025-06-17,2025-06-25
C015,Early Bird Bonus,SMS,New Users,7695,6471,3284,380,26347.05,2025-06-02,2025-06-11
C005,Deposit Doubler,Push Notification,Casual Bettors,40002,6070,4730,1892,31508.86,2025-06-23,2025-07-05
C016,Cashback Carnival,Affiliate,Returning Users,2776,2776,2776,2776,44225.38,2025-06-15,2025-06-22
C005,Midweek Madness,Social Media,High Rollers,45299,6344,6344,2488,25551.7,2025-06-19,2025-07-03
C002,Cashback Carnival,SMS,Returning Users,35739,6325,5290,3403,34115.84,2025-06-08,2025-06-22
C020,Bet & Chill,Affiliate,Returning Users,28773,8067,5213,4681,2132.28,2025-06-30,2025-07-08
C009,Spin & Win,SMS,Casual Bettors,19024,378,378,378,44581.33,2025-06-09,2025-06-23
